 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
76.00   76.00   201.00   201.00   2.000E-01   1.500E-01   6.644E-03    2.618E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.017    0.000 
77.00   77.00   201.00   201.00   2.000E-01   1.500E-01   5.251E-03    2.548E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.016    0.000 
78.00   78.00   201.00   201.00   2.000E-01   1.500E-01   3.905E-03    2.482E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.016    0.000 
79.00   79.00   201.00   201.00   2.000E-01   1.500E-01   2.804E-03    2.418E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.016    0.000 
80.00   80.00   201.00   201.00   2.000E-01   1.500E-01   1.967E-03    2.356E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.016    0.000 
81.00   81.00   201.00   201.00   2.000E-01   1.500E-01   1.491E-03    2.297E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.016    0.000 
82.00   82.00   201.00   201.00   2.000E-01   1.500E-01   1.255E-03    2.239E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.016    0.000 
83.00   83.00   201.00   201.00   2.000E-01   1.500E-01   1.124E-03    2.184E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.016    0.000 
84.00   84.00   201.00   201.00   2.000E-01   1.500E-01   1.041E-03    2.131E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.016    0.000 
85.00   85.00   201.00   201.00   2.000E-01   1.500E-01   9.771E-04    2.079E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.015    0.000 
86.00   86.00   201.00   201.00   2.000E-01   1.500E-01   9.388E-04    2.030E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.015    0.000 
87.00   87.00   201.00   201.00   2.000E-01   1.500E-01   9.057E-04    1.982E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.015    0.000 
88.00   88.00   201.00   201.00   2.000E-01   1.500E-01   8.728E-04    1.936E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.015    0.000 
89.00   89.00   201.00   201.00   2.000E-01   1.500E-01   8.396E-04    1.891E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.015    0.000 
90.00   90.00   201.00   201.00   2.000E-01   1.500E-01   7.989E-04    1.848E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.015    0.000 
91.00   91.00   201.00   201.00   2.000E-01   1.500E-01   7.535E-04    1.807E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.015    0.000 
92.00   92.00   201.00   201.00   2.000E-01   1.500E-01   7.143E-04    1.766E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.015    0.000 
93.00   93.00   201.00   201.00   2.000E-01   1.500E-01   6.855E-04    1.727E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.014    0.000 
