 Mh1    ld345       cs_(fb)   
 10.0    0.013408    1.3552E+02 
 48.0    0.016646    3.3429E+00 
 86.0    1.747272    1.0564E+00 
 124.0    2.019698    5.4045E-01 
 162.0    2.390718    3.0833E-01 
 200.0    2.860330    1.8719E-01 
