1        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
2        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
3        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
4        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
5        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
6        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
7        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
8        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
9        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
10        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
11        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
12        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
13        1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  
