 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
43.00   43.00   201.00   201.00   -1.000E-02   4.000E+00   2.217E+01    2.106E-10     7.374E-02      0.000E+00     0.000E+00     4.593E-03      1      1    -0.010      2        1    -0.020    0.000 
44.00   44.00   201.00   201.00   -1.000E-02   4.000E+00   1.886E+01    2.009E-10     7.227E-02      0.000E+00     0.000E+00     4.586E-03      1      1    -0.010      2        1    -0.020    0.000 
45.00   45.00   201.00   201.00   -1.000E-02   4.000E+00   1.415E+01    1.919E-10     7.074E-02      0.000E+00     0.000E+00     4.578E-03      1      1    -0.010      2        1    -0.020    0.000 
46.00   46.00   201.00   201.00   -1.000E-02   4.000E+00   9.694E+00    1.834E-10     6.913E-02      0.000E+00     0.000E+00     4.571E-03      1      1    -0.010      2        1    -0.020    0.000 
47.00   47.00   201.00   201.00   -1.000E-02   4.000E+00   6.436E+00    1.755E-10     6.743E-02      0.000E+00     0.000E+00     4.562E-03      1      1    -0.010      2        1    -0.020    0.000 
48.00   48.00   201.00   201.00   -1.000E-02   4.000E+00   4.053E+00    1.681E-10     6.564E-02      0.000E+00     0.000E+00     4.554E-03      1      1    -0.010      2        1    -0.020    0.000 
49.00   49.00   201.00   201.00   -1.000E-02   4.000E+00   2.526E+00    1.612E-10     6.375E-02      0.000E+00     0.000E+00     4.544E-03      1      1    -0.010      2        1    -0.019    0.000 
50.00   50.00   201.00   201.00   -1.000E-02   4.000E+00   1.494E+00    1.546E-10     6.175E-02      0.000E+00     0.000E+00     4.535E-03      1      1    -0.010      2        1    -0.019    0.000 
51.00   51.00   201.00   201.00   -1.000E-02   4.000E+00   8.437E-01    1.485E-10     5.963E-02      0.000E+00     0.000E+00     4.524E-03      1      1    -0.010      2        1    -0.019    0.000 
52.00   52.00   201.00   201.00   -1.000E-02   4.000E+00   4.566E-01    1.427E-10     5.736E-02      0.000E+00     0.000E+00     4.514E-03      1      1    -0.010      2        1    -0.019    0.000 
53.00   53.00   201.00   201.00   -1.000E-02   4.000E+00   2.378E-01    1.372E-10     5.494E-02      0.000E+00     0.000E+00     4.502E-03      1      1    -0.010      2        1    -0.019    0.000 
54.00   54.00   201.00   201.00   -1.000E-02   4.000E+00   1.193E-01    1.320E-10     5.234E-02      0.000E+00     0.000E+00     4.490E-03      1      1    -0.010      2        1    -0.019    0.000 
55.00   55.00   201.00   201.00   -1.000E-02   4.000E+00   5.780E-02    1.272E-10     4.952E-02      0.000E+00     0.000E+00     4.476E-03      1      1    -0.010      2        1    -0.019    0.000 
56.00   56.00   201.00   201.00   -1.000E-02   4.000E+00   2.705E-02    1.225E-10     4.645E-02      0.000E+00     0.000E+00     4.462E-03      1      1    -0.010      2        1    -0.019    0.000 
57.00   57.00   201.00   201.00   -1.000E-02   4.000E+00   1.221E-02    1.182E-10     4.306E-02      0.000E+00     0.000E+00     4.446E-03      1      1    -0.010      2        1    -0.019    0.000 
58.00   58.00   201.00   201.00   -1.000E-02   4.000E+00   5.299E-03    1.140E-10     3.926E-02      0.000E+00     0.000E+00     4.429E-03      1      1    -0.010      2        1    -0.019    0.000 
59.00   59.00   201.00   201.00   -1.000E-02   4.000E+00   2.201E-03    1.101E-10     3.493E-02      0.000E+00     0.000E+00     4.409E-03      1      1    -0.010      2        1    -0.018    0.000 
60.00   60.00   201.00   201.00   -1.000E-02   4.000E+00   8.656E-04    1.064E-10     2.980E-02      0.000E+00     0.000E+00     4.385E-03      1      1    -0.010      2        1    -0.018    0.000 
61.00   61.00   201.00   201.00   -1.000E-02   4.000E+00   3.141E-04    1.028E-10     2.333E-02      0.000E+00     0.000E+00     4.356E-03      1      1    -0.010      2        1    -0.018    0.000 
62.00   62.00   201.00   201.00   -1.000E-02   4.000E+00   9.582E-05    9.943E-11     1.366E-02      0.000E+00     0.000E+00     4.314E-03      1      1    -0.010      2        1    -0.018    0.000 
63.00   63.00   201.00   201.00   -1.000E-02   4.000E+00   1.524E-01    9.622E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.018    0.000 
64.00   64.00   201.00   201.00   -1.000E-02   4.000E+00   5.032E-01    9.316E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.018    0.000 
65.00   65.00   201.00   201.00   -1.000E-02   4.000E+00   5.442E-01    9.024E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.018    0.000 
66.00   66.00   201.00   201.00   -1.000E-02   4.000E+00   4.617E-01    8.745E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.018    0.000 
67.00   67.00   201.00   201.00   -1.000E-02   4.000E+00   3.728E-01    8.479E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.018    0.000 
68.00   68.00   201.00   201.00   -1.000E-02   4.000E+00   2.983E-01    8.225E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.017    0.000 
69.00   69.00   201.00   201.00   -1.000E-02   4.000E+00   2.394E-01    7.982E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.017    0.000 
70.00   70.00   201.00   201.00   -1.000E-02   4.000E+00   1.920E-01    7.749E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.017    0.000 
71.00   71.00   201.00   201.00   -1.000E-02   4.000E+00   1.534E-01    7.527E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.017    0.000 
72.00   72.00   201.00   201.00   -1.000E-02   4.000E+00   1.217E-01    7.314E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.017    0.000 
73.00   73.00   201.00   201.00   -1.000E-02   4.000E+00   9.527E-02    7.109E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.017    0.000 
74.00   74.00   201.00   201.00   -1.000E-02   4.000E+00   7.329E-02    6.913E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.017    0.000 
75.00   75.00   201.00   201.00   -1.000E-02   4.000E+00   5.515E-02    6.725E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.017    0.000 
76.00   76.00   201.00   201.00   -1.000E-02   4.000E+00   4.045E-02    6.545E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.017    0.000 
77.00   77.00   201.00   201.00   -1.000E-02   4.000E+00   2.874E-02    6.371E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.016    0.000 
78.00   78.00   201.00   201.00   -1.000E-02   4.000E+00   1.968E-02    6.204E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.016    0.000 
79.00   79.00   201.00   201.00   -1.000E-02   4.000E+00   1.325E-02    6.044E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.016    0.000 
80.00   80.00   201.00   201.00   -1.000E-02   4.000E+00   8.837E-03    5.890E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.016    0.000 
81.00   81.00   201.00   201.00   -1.000E-02   4.000E+00   6.417E-03    5.741E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.016    0.000 
82.00   82.00   201.00   201.00   -1.000E-02   4.000E+00   5.161E-03    5.598E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.016    0.000 
83.00   83.00   201.00   201.00   -1.000E-02   4.000E+00   4.425E-03    5.460E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.016    0.000 
84.00   84.00   201.00   201.00   -1.000E-02   4.000E+00   3.924E-03    5.327E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.016    0.000 
85.00   85.00   201.00   201.00   -1.000E-02   4.000E+00   3.521E-03    5.198E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.015    0.000 
86.00   86.00   201.00   201.00   -1.000E-02   4.000E+00   3.252E-03    5.074E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.015    0.000 
87.00   87.00   201.00   201.00   -1.000E-02   4.000E+00   3.021E-03    4.955E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.015    0.000 
88.00   88.00   201.00   201.00   -1.000E-02   4.000E+00   2.809E-03    4.840E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.015    0.000 
89.00   89.00   201.00   201.00   -1.000E-02   4.000E+00   2.614E-03    4.728E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.015    0.000 
90.00   90.00   201.00   201.00   -1.000E-02   4.000E+00   2.409E-03    4.620E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.015    0.000 
91.00   91.00   201.00   201.00   -1.000E-02   4.000E+00   2.206E-03    4.516E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.015    0.000 
92.00   92.00   201.00   201.00   -1.000E-02   4.000E+00   2.034E-03    4.416E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.015    0.000 
93.00   93.00   201.00   201.00   -1.000E-02   4.000E+00   1.904E-03    4.318E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.014    0.000 
94.00   94.00   201.00   201.00   -1.000E-02   4.000E+00   1.801E-03    4.224E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.014    0.000 
95.00   95.00   201.00   201.00   -1.000E-02   4.000E+00   1.718E-03    4.133E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.014    0.000 
96.00   96.00   201.00   201.00   -1.000E-02   4.000E+00   1.649E-03    4.045E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.014    0.000 
97.00   97.00   201.00   201.00   -1.000E-02   4.000E+00   1.587E-03    3.959E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.014    0.000 
98.00   98.00   201.00   201.00   -1.000E-02   4.000E+00   1.540E-03    3.876E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.014    0.000 
99.00   99.00   201.00   201.00   -1.000E-02   4.000E+00   1.498E-03    3.796E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.014    0.000 
100.00   100.00   201.00   201.00   -1.000E-02   4.000E+00   1.462E-03    3.718E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.014    0.000 
101.00   101.00   201.00   201.00   -1.000E-02   4.000E+00   1.429E-03    3.643E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.013    0.000 
102.00   102.00   201.00   201.00   -1.000E-02   4.000E+00   1.400E-03    3.569E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.013    0.000 
103.00   103.00   201.00   201.00   -1.000E-02   4.000E+00   1.373E-03    3.498E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.013    0.000 
104.00   104.00   201.00   201.00   -1.000E-02   4.000E+00   1.348E-03    3.429E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.013    0.000 
105.00   105.00   201.00   201.00   -1.000E-02   4.000E+00   1.326E-03    3.362E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.013    0.000 
106.00   106.00   201.00   201.00   -1.000E-02   4.000E+00   1.307E-03    3.297E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.013    0.000 
107.00   107.00   201.00   201.00   -1.000E-02   4.000E+00   1.290E-03    3.234E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.013    0.000 
108.00   108.00   201.00   201.00   -1.000E-02   4.000E+00   1.274E-03    3.172E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.013    0.000 
109.00   109.00   201.00   201.00   -1.000E-02   4.000E+00   1.261E-03    3.113E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.012    0.000 
110.00   110.00   201.00   201.00   -1.000E-02   4.000E+00   1.250E-03    3.055E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.012    0.000 
111.00   111.00   201.00   201.00   -1.000E-02   4.000E+00   1.235E-03    2.998E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.012    0.000 
112.00   112.00   201.00   201.00   -1.000E-02   4.000E+00   1.222E-03    2.943E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.012    0.000 
113.00   113.00   201.00   201.00   -1.000E-02   4.000E+00   1.215E-03    2.890E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.012    0.000 
114.00   114.00   201.00   201.00   -1.000E-02   4.000E+00   1.209E-03    2.838E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.012    0.000 
115.00   115.00   201.00   201.00   -1.000E-02   4.000E+00   1.204E-03    2.787E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.012    0.000 
116.00   116.00   201.00   201.00   -1.000E-02   4.000E+00   1.200E-03    2.738E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.011    0.000 
117.00   117.00   201.00   201.00   -1.000E-02   4.000E+00   1.197E-03    2.690E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.011    0.000 
118.00   118.00   201.00   201.00   -1.000E-02   4.000E+00   1.196E-03    2.643E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.011    0.000 
119.00   119.00   201.00   201.00   -1.000E-02   4.000E+00   1.194E-03    2.597E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.011    0.000 
120.00   120.00   201.00   201.00   -1.000E-02   4.000E+00   1.194E-03    2.553E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.011    0.000 
121.00   121.00   201.00   201.00   -1.000E-02   4.000E+00   1.195E-03    2.510E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.011    0.000 
122.00   122.00   201.00   201.00   -1.000E-02   4.000E+00   1.196E-03    2.467E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.011    0.000 
123.00   123.00   201.00   201.00   -1.000E-02   4.000E+00   1.199E-03    2.426E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.011    0.000 
124.00   124.00   201.00   201.00   -1.000E-02   4.000E+00   1.201E-03    2.386E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.010    0.000 
125.00   125.00   201.00   201.00   -1.000E-02   4.000E+00   1.205E-03    2.347E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.010    0.000 
126.00   126.00   201.00   201.00   -1.000E-02   4.000E+00   1.157E-03    2.309E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.010    0.000 
127.00   127.00   201.00   201.00   -1.000E-02   4.000E+00   1.159E-03    2.271E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.010    0.000 
128.00   128.00   201.00   201.00   -1.000E-02   4.000E+00   1.165E-03    2.235E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.010    0.000 
129.00   129.00   201.00   201.00   -1.000E-02   4.000E+00   1.169E-03    2.199E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.010    0.000 
130.00   130.00   201.00   201.00   -1.000E-02   4.000E+00   1.176E-03    2.164E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.010    0.000 
131.00   131.00   201.00   201.00   -1.000E-02   4.000E+00   1.184E-03    2.131E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.009    0.000 
132.00   132.00   201.00   201.00   -1.000E-02   4.000E+00   1.193E-03    2.097E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.009    0.000 
133.00   133.00   201.00   201.00   -1.000E-02   4.000E+00   1.203E-03    2.065E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.009    0.000 
134.00   134.00   201.00   201.00   -1.000E-02   4.000E+00   1.214E-03    2.033E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.009    0.000 
135.00   135.00   201.00   201.00   -1.000E-02   4.000E+00   1.225E-03    2.002E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.009    0.000 
136.00   136.00   201.00   201.00   -1.000E-02   4.000E+00   1.237E-03    1.972E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.009    0.000 
137.00   137.00   201.00   201.00   -1.000E-02   4.000E+00   1.250E-03    1.943E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.009    0.000 
138.00   138.00   201.00   201.00   -1.000E-02   4.000E+00   1.321E-03    1.914E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.008    0.000 
139.00   139.00   201.00   201.00   -1.000E-02   4.000E+00   1.336E-03    1.885E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.008    0.000 
140.00   140.00   201.00   201.00   -1.000E-02   4.000E+00   1.353E-03    1.858E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.008    0.000 
141.00   141.00   201.00   201.00   -1.000E-02   4.000E+00   1.370E-03    1.831E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.008    0.000 
142.00   142.00   201.00   201.00   -1.000E-02   4.000E+00   1.388E-03    1.804E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.008    0.000 
143.00   143.00   201.00   201.00   -1.000E-02   4.000E+00   1.407E-03    1.778E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.008    0.000 
144.00   144.00   201.00   201.00   -1.000E-02   4.000E+00   1.427E-03    1.730E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.008    0.000 
145.00   145.00   201.00   201.00   -1.000E-02   4.000E+00   1.449E-03    1.728E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.008    0.000 
146.00   146.00   201.00   201.00   -1.000E-02   4.000E+00   1.471E-03    1.683E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.007    0.000 
147.00   147.00   201.00   201.00   -1.000E-02   4.000E+00   1.495E-03    1.660E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.007    0.000 
148.00   148.00   201.00   201.00   -1.000E-02   4.000E+00   1.520E-03    1.637E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.007    0.000 
149.00   149.00   201.00   201.00   -1.000E-02   4.000E+00   1.547E-03    1.615E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.007    0.000 
150.00   150.00   201.00   201.00   -1.000E-02   4.000E+00   1.574E-03    1.593E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.007    0.000 
151.00   151.00   201.00   201.00   -1.000E-02   4.000E+00   1.604E-03    1.572E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.007    0.000 
152.00   152.00   201.00   201.00   -1.000E-02   4.000E+00   1.634E-03    1.551E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.007    0.000 
