10	  1.473
11	  1.449
12	  1.474
13	  1.485
14	  1.483
15	  1.478
16	  1.469
17	  1.484
18	  1.481
19	  1.48
20	  1.482
21	  1.48
22	  1.48
23	  1.485
24	  1.494
25	  1.484
26	  1.491
27	  1.503
28	  1.489
29	  1.482
30	  1.498
31	  1.49
32	  1.504
33	  1.501
34	  1.505
35	  1.496
36	  1.5
37	  1.501
38	  1.507
39	  1.517
40	  1.521
41	  1.526
42	  1.524
43	  1.527
44	  1.52
45	  1.521
46	  1.525
47	  1.535
48	  1.542
49	  1.539
50	  1.554
51	  1.548
52	  1.549
53	  1.561
54	  1.571
55	  1.571
56	  1.576
57	  1.556
58	  1.576
59	  1.578
60	  1.586
61	  1.588
62	  1.603
63	  1.585
64	  1.601
65	  1.615
66	  1.604
67	  1.625
68	  1.602
69	  1.628
70	  1.627
71	  1.632
72	  1.643
73	  1.631
74	  1.654
75	  1.648
76	  1.649
77	  1.66
78	  1.67
79	  1.659
80	  1.657
81	  1.69
82	  1.689
83	  1.701
84	  1.689
85	  1.707
86	  1.71
87	  1.71
88	  1.728
89	  1.71
90	  1.729
91	  1.738
92	  1.742
93	  1.755
94	  1.743
95	  1.773
96	  1.763
97	  1.787
98	  1.769
99	  1.787
100	  1.792
101	  1.799
102	  1.808
103	  1.823
104	  1.83
105	  1.823
106	  1.844
107	  1.828
108	  1.838
109	  1.867
110	  1.86
111	  1.886
112	  1.883
113	  1.877
114	  1.89
115	  1.909
116	  1.913
117	  1.915
118	  1.926
119	  1.93
120	  1.939
121	  1.946
122	  1.948
123	  1.971
124	  1.956
125	  1.988
126	  1.99
127	  2.004
128	  2.009
129	  2.02
130	  2.035
131	  2.023
132	  2.047
133	  2.033
134	  2.054
135	  2.071
136	  2.063
137	  2.07
138	  2.105
139	  2.1
140	  2.126
141	  2.123
142	  2.133
143	  2.151
144	  2.15
145	  2.15
146	  2.186
147	  2.175
148	  2.19
149	  2.175
150	  2.217
151	  2.229
152	  2.231
153	  2.242
154	  2.232
155	  2.254
156	  2.263
157	  2.293
158	  2.282
159	  2.316
160	  2.309
161	  2.332
162	  2.331
163	  2.347
164	  2.353
165	  2.34
166	  2.381
167	  2.394
168	  2.416
169	  2.398
170	  2.422
171	  2.442
172	  2.449
173	  2.44
174	  2.469
175	  2.463
176	  2.495
177	  2.503
178	  2.509
179	  2.516
180	  2.54
181	  2.539
182	  2.57
183	  2.549
184	  2.587
185	  2.581
186	  2.599
187	  2.619
188	  2.635
189	  2.637
190	  2.651
191	  2.641
192	  2.665
193	  2.699
194	  2.702
195	  2.729
196	  2.733
197	  2.732
198	  2.752
199	  2.751
200	  2.756
201	  2.671
202	  2.773
203	  2.619
204	  2.629
205	  2.722
206	  2.73
207	  2.63
208	  2.775
209	  2.794
210	  2.836
211	  2.799
212	  2.743
213	  2.858
214	  2.847
215	  2.879
216	  2.814
217	  2.901
218	  2.943
219	  3.068
220	  3.008
221	  2.981
222	  3.004
223	  2.92
224	  3.009
225	  2.999
226	  2.939
227	  3.061
228	  3.102
229	  3.144
230	  2.954
231	  3.112
232	  3.129
233	  3.074
234	  3.174
235	  3.209
236	  3.065
237	  3.151
238	  3.147
239	  3.23
240	  3.223
241	  3.319
242	  3.288
243	  3.221
244	  3.221
245	  3.328
246	  3.29
247	  3.39
248	  3.363
249	  3.402
250	  3.339
251	  3.466
252	  3.545
253	  3.432
254	  3.511
255	  3.601
256	  3.575
257	  3.489
258	  3.486
259	  3.58
260	  3.558
261	  3.596
262	  3.496
263	  3.561
264	  3.602
265	  3.753
266	  3.63
267	  3.721
268	  3.747
269	  3.742
270	  3.822
271	  3.756
272	  3.583
273	  3.739
274	  3.824
275	  3.807
276	  3.885
277	  3.732
278	  3.803
279	  3.841
280	  4.002
281	  3.861
282	  3.979
283	  4.001
284	  4.023
285	  3.963
286	  4.004
287	  4.076
288	  3.914
289	  4.018
290	  4.11
291	  4.087
292	  4.07
293	  3.987
294	  4.202
295	  4.139
296	  4.179
297	  4.281
298	  4.191
299	  4.26
300	  4.293
301	  4.397
302	  4.205
303	  4.261
304	  4.407
305	  4.435
306	  4.358
307	  4.432
308	  4.368
309	  4.3
310	  4.577
311	  4.455
312	  4.423
313	  4.547
314	  4.468
315	  4.499
316	  4.391
317	  4.576
318	  4.606
319	  4.68
320	  4.569
321	  4.769
322	  4.849
323	  4.784
324	  4.782
325	  4.808
326	  4.693
327	  4.814
328	  4.936
329	  4.743
330	  4.956
331	  4.947
332	  5.008
333	  4.827
334	  5.091
335	  4.847
336	  4.933
337	  4.925
338	  5.023
339	  5.11
340	  5.046
341	  5.096
342	  5.095
343	  4.987
344	  5.026
345	  5.072
346	  5.286
347	  5.103
348	  5.257
349	  5.33
350	  5.269
351	  5.354
352	  5.445
353	  5.336
354	  5.395
355	  5.312
356	  5.403
357	  5.486
358	  5.323
359	  5.641
360	  5.579
361	  5.561
362	  5.523
363	  5.628
364	  5.559
365	  5.531
366	  5.475
367	  5.654
368	  5.658
369	  5.684
370	  5.853
371	  5.9
372	  5.703
373	  5.782
374	  5.679
375	  5.734
376	  5.832
377	  6.027
378	  5.77
379	  5.919
380	  6.059
381	  5.944
382	  5.916
383	  6.063
384	  6.19
385	  6.103
386	  6.13
387	  6.068
388	  6.17
389	  6.172
390	  6.178
391	  6.242
392	  6.328
393	  6.368
394	  6.341
395	  6.401
396	  6.412
397	  6.405
398	  6.476
399	  6.339
400	  6.508
401	  6.465
402	  6.625
403	  6.474
404	  6.548
405	  6.428
406	  6.525
407	  6.682
408	  6.631
409	  6.709
410	  6.661
411	  6.695
412	  6.81
413	  6.803
414	  6.674
415	  6.818
416	  6.736
417	  6.939
418	  6.84
419	  6.792
420	  6.873
421	  6.895
422	  7.039
423	  6.982
424	  7.048
425	  7.143
426	  6.866
427	  7.3
428	  6.912
429	  6.999
430	  7.277
431	  7.19
432	  7.054
433	  7.209
434	  7.216
435	  6.985
436	  7.227
437	  7.348
438	  7.401
439	  7.427
440	  7.23
441	  7.556
442	  7.683
443	  7.36
444	  7.708
445	  7.659
446	  7.762
447	  7.406
448	  7.707
449	  7.578
450	  7.499
451	  7.824
452	  7.73
453	  7.739
454	  7.832
455	  7.794
456	  8.04
457	  7.713
458	  8.056
459	  7.85
460	  7.982
461	  8.105
462	  8.05
463	  8.216
464	  8.011
465	  8.14
466	  8.113
467	  8.341
468	  8.366
469	  8.273
470	  8.339
471	  8.248
472	  8.324
473	  8.222
474	  8.114
475	  8.519
476	  8.403
477	  8.396
478	  8.492
479	  8.393
480	  8.545
481	  8.448
482	  8.753
483	  8.589
484	  8.428
485	  8.868
486	  8.566
487	  8.609
488	  8.901
489	  8.571
490	  8.62
491	  9.065
492	  8.724
493	  8.862
494	  8.925
495	  8.857
496	  9.079
497	  8.816
498	  8.963
499	  8.951
500	  9.361
501	  9.078
502	  8.828
503	  9.085
504	  9.106
505	  9.171
506	  9.234
507	  9.671
508	  9.172
509	  8.939
510	  9.292
511	  9.29
512	  9.478
513	  9.303
514	  9.451
515	  9.699
516	  9.534
517	  9.323
518	  9.426
519	  9.809
520	  9.41
521	  9.631
522	  9.726
523	  9.705
524	  9.86
525	  9.488
526	  9.581
527	  9.804
528	  9.775
529	  9.676
530	  9.807
531	  9.553
532	  9.461
533	  9.611
534	  10.19
535	  10.07
536	  10.17
537	  10.05
538	  9.749
539	  10.42
540	  10.14
541	  10.22
542	  10.03
543	  10.11
544	  10.23
545	  9.432
546	  10.03
547	  9.72
548	  10.22
549	  10.26
550	  10.22
551	  10.65
552	  10.6
553	  10.34
554	  10.29
555	  9.85
556	  10.75
557	  10.13
558	  10.73
559	  10.65
560	  10.54
561	  10.31
562	  10.96
563	  10.9
564	  10.78
565	  10.12
566	  10.76
567	  10.25
568	  10.06
569	  10.54
570	  10.59
571	  10.26
572	  10.6
573	  11.26
574	  10.33
575	  9.541
576	  11.21
577	  10.26
578	  11.38
579	  10.56
580	  11.25
581	  10.83
582	  11.06
583	  11.02
584	  10.43
585	  10.98
586	  9.848
587	  11.14
588	  10.48
589	  10.26
590	  10.83
591	  10.36
592	  10.62
593	  10.56
594	  10.85
595	  11.17
596	  11.23
597	  11.38
598	  10.38
599	  10.5
600	  10.31
601	  11.59
602	  11.7
603	  11.11
604	  9.888
605	  10.86
606	  10.72
607	  11.03
608	  10.77
609	  10.68
610	  10.86
611	  9.888
612	  11.55
613	  10.88
614	  9.868
615	  10.61
616	  10.67
617	  10.31
618	  10.72
619	  10.69
620	  10.0
621	  10.04
622	  10.53
623	  10.11
624	  9.832
625	  11.05
626	  9.567
627	  10.89
628	  10.15
629	  10.59
630	  10.22
631	  10.49
632	  10.02
633	  11.38
634	  10.43
635	  11.01
636	  11.49
637	  10.59
638	  10.38
639	  10.44
640	  10.19
641	  11.25
642	  10.77
643	  11.22
644	  9.786
645	  10.66
646	  10.62
647	  10.68
648	  10.89
649	  11.26
650	  10.64
651	  10.96
652	  10.97
653	  9.937
654	  10.46
655	  10.87
656	  10.49
657	  9.503
658	  10.76
659	  12.04
660	  9.599
661	  10.95
662	  10.81
663	  11.46
664	  10.17
665	  10.92
666	  10.18
667	  10.79
668	  10.23
669	  10.7
670	  11.47
671	  11.55
672	  10.43
673	  10.43
674	  11.11
675	  10.71
676	  11.23
677	  10.78
678	  10.58
679	  11.26
680	  10.61
681	  10.54
682	  10.22
683	  10.53
684	  10.24
685	  10.27
686	  10.65
687	  10.8
688	  11.34
689	  11.02
690	  10.09
691	  10.74
692	  11.2
693	  10.86
694	  11.24
695	  10.53
696	  10.18
697	  10.75
698	  10.68
699	  10.25
700	  10.2
701	  10.91
702	  10.73
703	  10.33
704	  10.67
705	  10.43
706	  10.6
707	  10.91
708	  10.57
709	  10.1
710	  9.592
711	  10.9
712	  11.18
713	  10.59
714	  11.24
715	  11.33
716	  10.99
717	  11.51
718	  11.08
719	  11.1
720	  11.19
721	  10.34
722	  9.982
723	  10.6
724	  10.66
725	  10.5
726	  11.19
727	  11.13
728	  10.24
729	  11.33
730	  10.29
731	  10.27
732	  11.17
733	  10.49
734	  10.42
735	  11.41
736	  10.64
737	  10.86
738	  10.44
739	  10.85
740	  10.43
741	  11.53
742	  10.88
743	  10.87
744	  10.73
745	  10.0
746	  11.05
747	  10.42
748	  10.66
749	  10.58
750	  11.45
751	  10.5
752	  11.61
753	  10.48
754	  10.61
755	  11.77
756	  11.25
757	  10.49
758	  10.35
759	  10.09
760	  10.41
761	  11.29
762	  10.3
763	  10.15
764	  10.48
765	  10.92
766	  10.52
767	  10.43
768	  10.01
769	  10.31
770	  11.18
771	  10.5
772	  10.11
773	  10.2
774	  10.85
775	  10.87
776	  10.31
777	  10.36
778	  10.78
779	  10.67
780	  9.65
781	  10.68
782	  11.35
783	  10.37
784	  10.06
785	  10.6
786	  10.04
787	  10.46
788	  10.6
789	  9.572
790	  10.45
791	  11.91
792	  10.66
793	  10.35
794	  10.98
795	  10.57
796	  10.98
797	  11.39
798	  9.92
799	  11.49
800	  10.29
801	  10.13
802	  11.23
803	  10.7
804	  10.87
805	  11.32
806	  10.77
807	  10.43
808	  11.0
809	  10.35
810	  11.23
811	  10.64
812	  10.26
813	  10.78
814	  10.4
815	  10.22
816	  10.36
817	  10.84
818	  11.24
819	  9.417
820	  10.82
821	  10.31
822	  10.58
823	  10.73
824	  9.846
825	  10.89
826	  10.29
827	  10.35
828	  10.67
829	  11.21
830	  10.6
831	  10.03
832	  11.27
833	  11.55
834	  11.46
835	  11.21
836	  10.56
837	  10.19
838	  10.79
839	  10.77
840	  10.47
841	  11.42
842	  10.63
843	  10.67
844	  10.76
845	  11.15
846	  11.2
847	  11.96
848	  11.41
849	  10.64
850	  10.79
851	  10.95
852	  11.67
853	  10.27
854	  10.71
855	  11.32
856	  11.48
857	  10.18
858	  10.59
859	  10.19
860	  11.33
861	  10.77
862	  10.95
863	  10.51
864	  10.79
865	  10.74
866	  10.82
867	  11.35
868	  10.98
869	  11.45
870	  11.38
871	  9.802
872	  11.5
873	  10.66
874	  10.62
875	  11.48
876	  10.44
877	  11.11
878	  10.91
879	  10.88
880	  10.78
881	  10.57
882	  10.54
883	  10.91
884	  11.08
885	  11.24
886	  11.8
887	  10.1
888	  11.16
889	  10.39
890	  10.68
891	  10.27
892	  10.8
893	  10.67
894	  11.26
895	  10.62
896	  11.08
897	  10.96
898	  10.63
899	  10.76
900	  10.78
901	  11.09
902	  10.89
903	  10.78
904	  10.47
905	  10.85
906	  11.24
907	  11.04
908	  10.96
909	  10.59
910	  10.8
911	  10.12
912	  11.25
913	  10.6
914	  11.05
915	  10.68
916	  11.47
917	  11.37
918	  10.83
919	  11.14
920	  10.85
921	  10.76
