 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
43.00   1000.1   1000.1   1.000E-03   1.000E+00   8.186E+01    2.106E-12     7.954E-04      0.000E+00     0.000E+00     4.258E-03      1      1    0.002      1        1    -0.022    0.000 
44.00   1000.1   1000.1   1.000E-03   1.000E+00   6.213E+01    2.009E-12     7.784E-04      0.000E+00     0.000E+00     4.258E-03      1      1    0.002      1        1    -0.022    0.000 
45.00   1000.1   1000.1   1.000E-03   1.000E+00   4.385E+01    1.919E-12     7.607E-04      0.000E+00     0.000E+00     4.258E-03      1      1    0.002      1        1    -0.022    0.000 
46.00   1000.1   1000.1   1.000E-03   1.000E+00   3.105E+01    1.834E-12     7.420E-04      0.000E+00     0.000E+00     4.258E-03      1      1    0.002      1        1    -0.022    0.000 
47.00   1000.1   1000.1   1.000E-03   1.000E+00   2.271E+01    1.755E-12     7.225E-04      0.000E+00     0.000E+00     4.258E-03      1      1    0.002      1        1    -0.022    0.000 
48.00   1000.1   1000.1   1.000E-03   1.000E+00   1.656E+01    1.681E-12     7.020E-04      0.000E+00     0.000E+00     4.258E-03      1      1    0.002      1        1    -0.022    0.000 
49.00   1000.1   1000.1   1.000E-03   1.000E+00   1.199E+01    1.612E-12     6.805E-04      0.000E+00     0.000E+00     4.258E-03      1      1    0.002      1        1    -0.022    0.000 
50.00   1000.1   1000.1   1.000E-03   1.000E+00   8.614E+00    1.546E-12     6.577E-04      0.000E+00     0.000E+00     4.257E-03      1      1    0.002      1        1    -0.022    0.000 
51.00   1000.1   1000.1   1.000E-03   1.000E+00   6.129E+00    1.485E-12     6.337E-04      0.000E+00     0.000E+00     4.257E-03      1      1    0.002      1        1    -0.022    0.000 
52.00   1000.1   1000.1   1.000E-03   1.000E+00   4.291E+00    1.427E-12     6.082E-04      0.000E+00     0.000E+00     4.257E-03      1      1    0.002      1        1    -0.022    0.000 
53.00   1000.1   1000.1   1.000E-03   1.000E+00   2.934E+00    1.372E-12     5.810E-04      0.000E+00     0.000E+00     4.257E-03      1      1    0.002      1        1    -0.022    0.000 
54.00   1000.1   1000.1   1.000E-03   1.000E+00   1.940E+00    1.320E-12     5.520E-04      0.000E+00     0.000E+00     4.257E-03      1      1    0.002      1        1    -0.022    0.000 
55.00   1000.1   1000.1   1.000E-03   1.000E+00   1.229E+00    1.272E-12     5.207E-04      0.000E+00     0.000E+00     4.257E-03      1      1    0.002      1        1    -0.022    0.000 
56.00   1000.1   1000.1   1.000E-03   1.000E+00   7.392E-01    1.225E-12     4.869E-04      0.000E+00     0.000E+00     4.257E-03      1      1    0.002      1        1    -0.022    0.000 
57.00   1000.1   1000.1   1.000E-03   1.000E+00   4.197E-01    1.182E-12     4.497E-04      0.000E+00     0.000E+00     4.257E-03      1      1    0.002      1        1    -0.022    0.000 
58.00   1000.1   1000.1   1.000E-03   1.000E+00   2.244E-01    1.140E-12     4.085E-04      0.000E+00     0.000E+00     4.256E-03      1      1    0.002      1        1    -0.022    0.000 
59.00   1000.1   1000.1   1.000E-03   1.000E+00   1.127E-01    1.101E-12     3.618E-04      0.000E+00     0.000E+00     4.256E-03      1      1    0.002      1        1    -0.022    0.000 
60.00   1000.1   1000.1   1.000E-03   1.000E+00   5.295E-02    1.064E-12     3.070E-04      0.000E+00     0.000E+00     4.256E-03      1      1    0.002      1        1    -0.022    0.000 
61.00   1000.1   1000.1   1.000E-03   1.000E+00   2.284E-02    1.028E-12     2.388E-04      0.000E+00     0.000E+00     4.256E-03      1      1    0.002      1        1    -0.022    0.000 
62.00   1000.1   1000.1   1.000E-03   1.000E+00   8.337E-03    9.943E-13     1.385E-04      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
63.00   1000.1   1000.1   1.000E-03   1.000E+00   4.190E-01    9.622E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
64.00   1000.1   1000.1   1.000E-03   1.000E+00   3.803E-01    9.316E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
65.00   1000.1   1000.1   1.000E-03   1.000E+00   3.253E-01    9.024E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
66.00   1000.1   1000.1   1.000E-03   1.000E+00   2.748E-01    8.745E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
67.00   1000.1   1000.1   1.000E-03   1.000E+00   2.309E-01    8.479E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
68.00   1000.1   1000.1   1.000E-03   1.000E+00   1.926E-01    8.225E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
69.00   1000.1   1000.1   1.000E-03   1.000E+00   1.605E-01    7.982E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
