 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
79.00   80.00   80.00   -1.000E-03   8.000E+00   8.109E-03    8.322E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
80.00   81.00   81.00   -1.000E-03   8.000E+00   7.546E-03    8.110E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
81.00   82.00   82.00   -1.000E-03   8.000E+00   6.998E-03    7.907E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
82.00   83.00   83.00   -1.000E-03   8.000E+00   6.635E-03    7.711E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
83.00   84.00   84.00   -1.000E-03   8.000E+00   6.404E-03    7.522E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
84.00   85.00   85.00   -1.000E-03   8.000E+00   6.244E-03    7.339E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
85.00   86.00   86.00   -1.000E-03   8.000E+00   5.935E-03    7.164E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
86.00   87.00   87.00   -1.000E-03   8.000E+00   5.866E-03    6.994E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
87.00   88.00   88.00   -1.000E-03   8.000E+00   5.813E-03    6.830E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
88.00   89.00   89.00   -1.000E-03   8.000E+00   5.763E-03    6.672E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
89.00   90.00   90.00   -1.000E-03   8.000E+00   5.698E-03    6.520E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
90.00   91.00   91.00   -1.000E-03   8.000E+00   5.597E-03    6.372E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
91.00   92.00   92.00   -1.000E-03   8.000E+00   5.455E-03    6.229E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
