 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
154.00   154.00   201.00   201.00   2.000E-02   1.000E-03   1.538E-03    6.043E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.006    0.000 
155.00   155.00   201.00   201.00   2.000E-02   1.000E-03   1.571E-03    5.965E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.006    0.000 
156.00   156.00   201.00   201.00   2.000E-02   1.000E-03   1.604E-03    5.888E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.006    0.000 
157.00   157.00   201.00   201.00   2.000E-02   1.000E-03   1.640E-03    5.812E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.006    0.000 
158.00   158.00   201.00   201.00   2.000E-02   1.000E-03   1.677E-03    5.738E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.006    0.000 
159.00   159.00   201.00   201.00   2.000E-02   1.000E-03   1.716E-03    5.666E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.006    0.000 
160.00   160.00   201.00   201.00   2.000E-02   1.000E-03   1.757E-03    5.594E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.006    0.000 
161.00   161.00   201.00   201.00   2.000E-02   1.000E-03   1.800E-03    5.524E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.005    0.000 
162.00   162.00   201.00   201.00   2.000E-02   1.000E-03   1.846E-03    5.456E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.005    0.000 
163.00   163.00   201.00   201.00   2.000E-02   1.000E-03   1.894E-03    5.388E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.005    0.000 
164.00   164.00   201.00   201.00   2.000E-02   1.000E-03   1.944E-03    5.322E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.005    0.000 
165.00   165.00   201.00   201.00   2.000E-02   1.000E-03   1.998E-03    5.257E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.005    0.000 
166.00   166.00   201.00   201.00   2.000E-02   1.000E-03   2.054E-03    5.193E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.005    0.000 
167.00   167.00   201.00   201.00   2.000E-02   1.000E-03   2.114E-03    5.131E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.005    0.000 
168.00   168.00   201.00   201.00   2.000E-02   1.000E-03   2.176E-03    5.069E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.004    0.000 
169.00   169.00   201.00   201.00   2.000E-02   1.000E-03   2.243E-03    4.980E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.004    0.000 
170.00   170.00   201.00   201.00   2.000E-02   1.000E-03   2.314E-03    4.922E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.004    0.000 
171.00   171.00   201.00   201.00   2.000E-02   1.000E-03   2.389E-03    4.865E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.004    0.000 
172.00   172.00   201.00   201.00   2.000E-02   1.000E-03   2.469E-03    4.808E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.004    0.000 
173.00   173.00   201.00   201.00   2.000E-02   1.000E-03   2.554E-03    4.753E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.004    0.000 
174.00   174.00   201.00   201.00   2.000E-02   1.000E-03   2.645E-03    4.699E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.004    0.000 
175.00   175.00   201.00   201.00   2.000E-02   1.000E-03   2.742E-03    4.646E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.003    0.000 
176.00   176.00   201.00   201.00   2.000E-02   1.000E-03   2.847E-03    4.594E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.003    0.000 
177.00   177.00   201.00   201.00   2.000E-02   1.000E-03   2.960E-03    4.542E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.003    0.000 
178.00   178.00   201.00   201.00   2.000E-02   1.000E-03   3.082E-03    4.491E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.003    0.000 
179.00   179.00   201.00   201.00   2.000E-02   1.000E-03   3.213E-03    4.442E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.003    0.000 
180.00   180.00   201.00   201.00   2.000E-02   1.000E-03   3.356E-03    4.393E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.003    0.000 
181.00   181.00   201.00   201.00   2.000E-02   1.000E-03   3.512E-03    4.345E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.003    0.000 
182.00   182.00   201.00   201.00   2.000E-02   1.000E-03   3.683E-03    4.297E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.003    0.000 
183.00   183.00   201.00   201.00   2.000E-02   1.000E-03   3.870E-03    4.251E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.002    0.000 
184.00   184.00   201.00   201.00   2.000E-02   1.000E-03   4.077E-03    4.205E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.002    0.000 
185.00   185.00   201.00   201.00   2.000E-02   1.000E-03   4.305E-03    4.160E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.002    0.000 
186.00   186.00   201.00   201.00   2.000E-02   1.000E-03   4.559E-03    4.115E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.002    0.000 
187.00   187.00   201.00   201.00   2.000E-02   1.000E-03   4.841E-03    4.072E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.002    0.000 
188.00   188.00   201.00   201.00   2.000E-02   1.000E-03   5.157E-03    4.029E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.002    0.000 
189.00   189.00   201.00   201.00   2.000E-02   1.000E-03   5.511E-03    3.986E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.002    0.000 
190.00   190.00   201.00   201.00   2.000E-02   1.000E-03   5.910E-03    3.945E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.001    0.000 
191.00   191.00   201.00   201.00   2.000E-02   1.000E-03   6.362E-03    3.904E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.001    0.000 
192.00   192.00   201.00   201.00   2.000E-02   1.000E-03   6.875E-03    3.863E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.001    0.000 
193.00   193.00   201.00   201.00   2.000E-02   1.000E-03   7.461E-03    3.824E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.001    0.000 
194.00   194.00   201.00   201.00   2.000E-02   1.000E-03   8.134E-03    3.784E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.001    0.000 
195.00   195.00   201.00   201.00   2.000E-02   1.000E-03   8.913E-03    3.746E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.001    0.000 
196.00   196.00   201.00   201.00   2.000E-02   1.000E-03   9.823E-03    3.708E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.001    0.000 
197.00   197.00   201.00   201.00   2.000E-02   1.000E-03   1.090E-02    3.671E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.001    0.000 
198.00   198.00   201.00   201.00   2.000E-02   1.000E-03   1.219E-02    3.634E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.000    0.000 
199.00   199.00   201.00   201.00   2.000E-02   1.000E-03   1.376E-02    3.597E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.001    0.000 
200.00   200.00   201.00   201.00   2.000E-02   1.000E-03   1.567E-02    3.562E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.225      3        1    -0.001    0.000 
