 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
27.00   27.00   201.00   201.00   5.000E-01   9.300E-01   4.406E-02    1.363E-06     9.960E-01      0.000E+00     0.000E+00     1.057E+00      0      0    1.004      3        1    -0.021    0.000 
28.00   28.00   201.00   201.00   5.000E-01   9.300E-01   4.263E-02    1.265E-06     9.959E-01      0.000E+00     0.000E+00     1.047E+00      0      0    1.004      3        1    -0.021    0.000 
29.00   29.00   201.00   201.00   5.000E-01   9.300E-01   4.116E-02    1.178E-06     9.959E-01      0.000E+00     0.000E+00     1.038E+00      0      0    1.004      3        1    -0.021    0.000 
30.00   30.00   201.00   201.00   5.000E-01   9.300E-01   3.966E-02    1.099E-06     9.959E-01      0.000E+00     0.000E+00     1.028E+00      0      0    1.004      3        1    -0.021    0.000 
31.00   31.00   201.00   201.00   5.000E-01   9.300E-01   3.812E-02    1.028E-06     9.958E-01      0.000E+00     0.000E+00     1.017E+00      0      0    1.004      3        1    -0.021    0.000 
32.00   32.00   201.00   201.00   5.000E-01   9.300E-01   3.656E-02    9.637E-07     9.958E-01      0.000E+00     0.000E+00     1.006E+00      0      0    1.004      3        1    -0.021    0.000 
33.00   33.00   201.00   201.00   5.000E-01   9.300E-01   3.498E-02    9.050E-07     9.957E-01      0.000E+00     0.000E+00     9.951E-01      0      0    1.004      3        1    -0.021    0.000 
34.00   34.00   201.00   201.00   5.000E-01   9.300E-01   3.338E-02    8.515E-07     9.957E-01      0.000E+00     0.000E+00     9.833E-01      0      0    1.004      3        1    -0.021    0.000 
35.00   35.00   201.00   201.00   5.000E-01   9.300E-01   3.176E-02    8.025E-07     9.956E-01      0.000E+00     0.000E+00     9.709E-01      0      0    1.004      3        1    -0.021    0.000 
36.00   36.00   201.00   201.00   5.000E-01   9.300E-01   3.013E-02    7.576E-07     9.956E-01      0.000E+00     0.000E+00     9.580E-01      0      0    1.004      3        1    -0.021    0.000 
37.00   37.00   201.00   201.00   5.000E-01   9.300E-01   2.849E-02    7.163E-07     9.955E-01      0.000E+00     0.000E+00     9.446E-01      0      0    1.004      3        1    -0.021    0.000 
38.00   38.00   201.00   201.00   5.000E-01   9.300E-01   2.684E-02    6.783E-07     9.954E-01      0.000E+00     0.000E+00     9.306E-01      0      0    1.004      3        1    -0.020    0.000 
39.00   39.00   201.00   201.00   5.000E-01   9.300E-01   2.519E-02    6.431E-07     9.954E-01      0.000E+00     0.000E+00     9.160E-01      0      0    1.004      3        1    -0.020    0.000 
40.00   40.00   201.00   201.00   5.000E-01   9.300E-01   2.354E-02    6.107E-07     9.953E-01      0.000E+00     0.000E+00     9.008E-01      0      0    1.004      3        1    -0.020    0.000 
41.00   41.00   201.00   201.00   5.000E-01   9.300E-01   2.190E-02    5.806E-07     9.952E-01      0.000E+00     0.000E+00     8.849E-01      0      0    1.004      3        1    -0.020    0.000 
42.00   42.00   201.00   201.00   5.000E-01   9.300E-01   2.028E-02    5.526E-07     9.951E-01      0.000E+00     0.000E+00     8.683E-01      0      0    1.004      3        1    -0.020    0.000 
43.00   43.00   201.00   201.00   5.000E-01   9.300E-01   1.867E-02    5.266E-07     9.950E-01      0.000E+00     0.000E+00     8.510E-01      0      0    1.004      3        1    -0.020    0.000 
44.00   44.00   201.00   201.00   5.000E-01   9.300E-01   1.708E-02    5.024E-07     9.949E-01      0.000E+00     0.000E+00     8.329E-01      0      0    1.004      3        1    -0.020    0.000 
45.00   45.00   201.00   201.00   5.000E-01   9.300E-01   1.552E-02    4.798E-07     9.948E-01      0.000E+00     0.000E+00     8.139E-01      0      0    1.004      3        1    -0.020    0.000 
46.00   46.00   201.00   201.00   5.000E-01   9.300E-01   1.400E-02    4.586E-07     9.946E-01      0.000E+00     0.000E+00     7.941E-01      0      0    1.004      3        1    -0.020    0.000 
47.00   47.00   201.00   201.00   5.000E-01   9.300E-01   1.251E-02    4.388E-07     9.945E-01      0.000E+00     0.000E+00     7.733E-01      0      0    1.004      3        1    -0.020    0.000 
48.00   48.00   201.00   201.00   5.000E-01   9.300E-01   1.106E-02    4.203E-07     9.943E-01      0.000E+00     0.000E+00     7.515E-01      0      0    1.004      3        1    -0.020    0.000 
49.00   49.00   201.00   201.00   5.000E-01   9.300E-01   9.650E-03    4.029E-07     9.942E-01      0.000E+00     0.000E+00     7.285E-01      0      0    1.004      3        1    -0.019    0.000 
50.00   50.00   201.00   201.00   5.000E-01   9.300E-01   8.405E-03    3.865E-07     9.940E-01      0.000E+00     0.000E+00     7.043E-01      0      0    1.004      3        1    -0.019    0.000 
51.00   51.00   201.00   201.00   5.000E-01   9.300E-01   7.029E-03    3.712E-07     9.937E-01      0.000E+00     0.000E+00     6.787E-01      0      0    1.004      3        1    -0.019    0.000 
52.00   52.00   201.00   201.00   5.000E-01   9.300E-01   5.682E-03    3.567E-07     9.935E-01      0.000E+00     0.000E+00     6.515E-01      0      0    1.004      3        1    -0.019    0.000 
53.00   53.00   201.00   201.00   5.000E-01   9.300E-01   4.369E-03    3.430E-07     9.932E-01      0.000E+00     0.000E+00     6.226E-01      0      0    1.004      3        1    -0.019    0.000 
54.00   54.00   201.00   201.00   5.000E-01   9.300E-01   3.125E-03    3.301E-07     9.928E-01      0.000E+00     0.000E+00     5.917E-01      0      0    1.004      3        1    -0.019    0.000 
55.00   55.00   201.00   201.00   5.000E-01   9.300E-01   2.023E-03    3.179E-07     9.924E-01      0.000E+00     0.000E+00     5.584E-01      0      0    1.004      3        1    -0.019    0.000 
56.00   56.00   201.00   201.00   5.000E-01   9.300E-01   1.157E-03    3.064E-07     9.919E-01      0.000E+00     0.000E+00     5.224E-01      0      0    1.004      3        1    -0.019    0.000 
57.00   57.00   201.00   201.00   5.000E-01   9.300E-01   5.776E-04    2.954E-07     9.912E-01      0.000E+00     0.000E+00     4.828E-01      0      0    1.004      3        1    -0.019    0.000 
58.00   58.00   201.00   201.00   5.000E-01   9.300E-01   2.518E-04    2.851E-07     9.903E-01      0.000E+00     0.000E+00     4.390E-01      0      0    1.004      3        1    -0.019    0.000 
59.00   59.00   201.00   201.00   5.000E-01   9.300E-01   9.630E-05    2.752E-07     9.891E-01      0.000E+00     0.000E+00     3.892E-01      0      0    1.004      3        1    -0.018    0.000 
60.00   60.00   201.00   201.00   5.000E-01   9.300E-01   3.201E-05    2.659E-07     9.871E-01      0.000E+00     0.000E+00     3.309E-01      0      0    1.004      3        1    -0.018    0.000 
61.00   61.00   201.00   201.00   5.000E-01   9.300E-01   8.759E-06    2.570E-07     9.835E-01      0.000E+00     0.000E+00     2.583E-01      0      0    1.004      3        1    -0.018    0.000 
62.00   62.00   201.00   201.00   5.000E-01   9.300E-01   1.491E-06    2.486E-07     9.719E-01      0.000E+00     0.000E+00     1.515E-01      0      0    1.004      3        1    -0.018    0.000 
63.00   63.00   201.00   201.00   5.000E-01   9.300E-01   5.834E-05    2.405E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.018    0.000 
64.00   64.00   201.00   201.00   5.000E-01   9.300E-01   2.710E-04    2.329E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.018    0.000 
65.00   65.00   201.00   201.00   5.000E-01   9.300E-01   5.692E-04    2.256E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.018    0.000 
66.00   66.00   201.00   201.00   5.000E-01   9.300E-01   9.168E-04    2.186E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.018    0.000 
67.00   67.00   201.00   201.00   5.000E-01   9.300E-01   1.282E-03    2.120E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.018    0.000 
68.00   68.00   201.00   201.00   5.000E-01   9.300E-01   1.636E-03    2.056E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.017    0.000 
69.00   69.00   201.00   201.00   5.000E-01   9.300E-01   1.954E-03    1.995E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.017    0.000 
70.00   70.00   201.00   201.00   5.000E-01   9.300E-01   2.212E-03    1.937E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.017    0.000 
71.00   71.00   201.00   201.00   5.000E-01   9.300E-01   2.399E-03    1.882E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.017    0.000 
72.00   72.00   201.00   201.00   5.000E-01   9.300E-01   2.500E-03    1.828E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.017    0.000 
73.00   73.00   201.00   201.00   5.000E-01   9.300E-01   2.507E-03    1.777E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.017    0.000 
74.00   74.00   201.00   201.00   5.000E-01   9.300E-01   2.412E-03    1.728E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.017    0.000 
75.00   75.00   201.00   201.00   5.000E-01   9.300E-01   2.220E-03    1.681E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.017    0.000 
76.00   76.00   201.00   201.00   5.000E-01   9.300E-01   1.942E-03    1.636E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.017    0.000 
77.00   77.00   201.00   201.00   5.000E-01   9.300E-01   1.603E-03    1.593E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.016    0.000 
78.00   78.00   201.00   201.00   5.000E-01   9.300E-01   1.234E-03    1.551E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.016    0.000 
79.00   79.00   201.00   201.00   5.000E-01   9.300E-01   9.092E-04    1.511E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.016    0.000 
80.00   80.00   201.00   201.00   5.000E-01   9.300E-01   6.501E-04    1.472E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.016    0.000 
81.00   81.00   201.00   201.00   5.000E-01   9.300E-01   5.008E-04    1.435E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.016    0.000 
82.00   82.00   201.00   201.00   5.000E-01   9.300E-01   4.291E-04    1.400E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.016    0.000 
83.00   83.00   201.00   201.00   5.000E-01   9.300E-01   3.915E-04    1.365E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.016    0.000 
84.00   84.00   201.00   201.00   5.000E-01   9.300E-01   3.695E-04    1.332E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.016    0.000 
85.00   85.00   201.00   201.00   5.000E-01   9.300E-01   3.523E-04    1.300E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.015    0.000 
86.00   86.00   201.00   201.00   5.000E-01   9.300E-01   3.445E-04    1.269E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.015    0.000 
87.00   87.00   201.00   201.00   5.000E-01   9.300E-01   3.381E-04    1.239E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.015    0.000 
88.00   88.00   201.00   201.00   5.000E-01   9.300E-01   3.314E-04    1.210E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.015    0.000 
89.00   89.00   201.00   201.00   5.000E-01   9.300E-01   3.238E-04    1.182E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.015    0.000 
90.00   90.00   201.00   201.00   5.000E-01   9.300E-01   3.132E-04    1.155E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.015    0.000 
91.00   91.00   201.00   201.00   5.000E-01   9.300E-01   2.999E-04    1.129E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.015    0.000 
92.00   92.00   201.00   201.00   5.000E-01   9.300E-01   2.884E-04    1.104E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.015    0.000 
93.00   93.00   201.00   201.00   5.000E-01   9.300E-01   2.804E-04    1.080E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.014    0.000 
94.00   94.00   201.00   201.00   5.000E-01   9.300E-01   2.751E-04    1.056E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.014    0.000 
95.00   95.00   201.00   201.00   5.000E-01   9.300E-01   2.716E-04    1.033E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.014    0.000 
96.00   96.00   201.00   201.00   5.000E-01   9.300E-01   2.694E-04    1.011E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.014    0.000 
97.00   97.00   201.00   201.00   5.000E-01   9.300E-01   2.677E-04    9.898E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.014    0.000 
98.00   98.00   201.00   201.00   5.000E-01   9.300E-01   2.674E-04    9.691E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.014    0.000 
99.00   99.00   201.00   201.00   5.000E-01   9.300E-01   2.674E-04    9.490E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.014    0.000 
100.00   100.00   201.00   201.00   5.000E-01   9.300E-01   2.678E-04    9.295E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.014    0.000 
101.00   101.00   201.00   201.00   5.000E-01   9.300E-01   2.684E-04    9.106E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.013    0.000 
102.00   102.00   201.00   201.00   5.000E-01   9.300E-01   2.692E-04    8.923E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.013    0.000 
103.00   103.00   201.00   201.00   5.000E-01   9.300E-01   2.699E-04    8.745E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.013    0.000 
104.00   104.00   201.00   201.00   5.000E-01   9.300E-01   2.708E-04    8.573E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.013    0.000 
105.00   105.00   201.00   201.00   5.000E-01   9.300E-01   2.719E-04    8.405E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.013    0.000 
106.00   106.00   201.00   201.00   5.000E-01   9.300E-01   2.732E-04    8.243E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.013    0.000 
107.00   107.00   201.00   201.00   5.000E-01   9.300E-01   2.746E-04    8.085E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.013    0.000 
108.00   108.00   201.00   201.00   5.000E-01   9.300E-01   2.759E-04    7.931E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.013    0.000 
109.00   109.00   201.00   201.00   5.000E-01   9.300E-01   2.777E-04    7.782E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.012    0.000 
110.00   110.00   201.00   201.00   5.000E-01   9.300E-01   2.795E-04    7.637E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.012    0.000 
111.00   111.00   201.00   201.00   5.000E-01   9.300E-01   2.802E-04    7.495E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.012    0.000 
112.00   112.00   201.00   201.00   5.000E-01   9.300E-01   2.814E-04    7.358E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.012    0.000 
113.00   113.00   201.00   201.00   5.000E-01   9.300E-01   2.835E-04    7.224E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.012    0.000 
114.00   114.00   201.00   201.00   5.000E-01   9.300E-01   2.857E-04    7.094E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.012    0.000 
115.00   115.00   201.00   201.00   5.000E-01   9.300E-01   2.881E-04    6.968E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.012    0.000 
116.00   116.00   201.00   201.00   5.000E-01   9.300E-01   2.905E-04    6.844E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.011    0.000 
117.00   117.00   201.00   201.00   5.000E-01   9.300E-01   2.930E-04    6.724E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.011    0.000 
118.00   118.00   201.00   201.00   5.000E-01   9.300E-01   2.956E-04    6.607E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.011    0.000 
119.00   119.00   201.00   201.00   5.000E-01   9.300E-01   2.982E-04    6.493E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.011    0.000 
120.00   120.00   201.00   201.00   5.000E-01   9.300E-01   3.007E-04    6.382E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.011    0.000 
121.00   121.00   201.00   201.00   5.000E-01   9.300E-01   3.032E-04    6.274E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.011    0.000 
122.00   122.00   201.00   201.00   5.000E-01   9.300E-01   3.055E-04    6.168E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.011    0.000 
123.00   123.00   201.00   201.00   5.000E-01   9.300E-01   3.074E-04    6.065E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.011    0.000 
124.00   124.00   201.00   201.00   5.000E-01   9.300E-01   3.083E-04    5.965E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.010    0.000 
125.00   125.00   201.00   201.00   5.000E-01   9.300E-01   3.072E-04    5.867E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.010    0.000 
126.00   126.00   201.00   201.00   5.000E-01   9.300E-01   3.080E-04    5.771E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.010    0.000 
127.00   127.00   201.00   201.00   5.000E-01   9.300E-01   3.105E-04    5.678E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.010    0.000 
128.00   128.00   201.00   201.00   5.000E-01   9.300E-01   3.130E-04    5.587E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.010    0.000 
129.00   129.00   201.00   201.00   5.000E-01   9.300E-01   3.162E-04    5.498E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.010    0.000 
130.00   130.00   201.00   201.00   5.000E-01   9.300E-01   3.202E-04    5.411E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.010    0.000 
131.00   131.00   201.00   201.00   5.000E-01   9.300E-01   3.246E-04    5.326E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.009    0.000 
132.00   132.00   201.00   201.00   5.000E-01   9.300E-01   3.292E-04    5.244E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.009    0.000 
133.00   133.00   201.00   201.00   5.000E-01   9.300E-01   3.339E-04    5.163E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.009    0.000 
134.00   134.00   201.00   201.00   5.000E-01   9.300E-01   3.388E-04    5.083E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.009    0.000 
135.00   135.00   201.00   201.00   5.000E-01   9.300E-01   3.439E-04    5.006E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.009    0.000 
136.00   136.00   201.00   201.00   5.000E-01   9.300E-01   3.491E-04    4.931E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.009    0.000 
137.00   137.00   201.00   201.00   5.000E-01   9.300E-01   3.545E-04    4.857E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.009    0.000 
138.00   138.00   201.00   201.00   5.000E-01   9.300E-01   3.599E-04    4.784E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.008    0.000 
139.00   139.00   201.00   201.00   5.000E-01   9.300E-01   3.656E-04    4.714E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.008    0.000 
140.00   140.00   201.00   201.00   5.000E-01   9.300E-01   3.714E-04    4.645E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.008    0.000 
141.00   141.00   201.00   201.00   5.000E-01   9.300E-01   3.773E-04    4.577E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.008    0.000 
142.00   142.00   201.00   201.00   5.000E-01   9.300E-01   3.834E-04    4.511E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.008    0.000 
143.00   143.00   201.00   201.00   5.000E-01   9.300E-01   3.897E-04    4.446E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.008    0.000 
144.00   144.00   201.00   201.00   5.000E-01   9.300E-01   3.961E-04    4.382E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.008    0.000 
145.00   145.00   201.00   201.00   5.000E-01   9.300E-01   4.026E-04    4.320E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.008    0.000 
146.00   146.00   201.00   201.00   5.000E-01   9.300E-01   4.094E-04    4.260E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.007    0.000 
147.00   147.00   201.00   201.00   5.000E-01   9.300E-01   4.164E-04    4.149E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.007    0.000 
148.00   148.00   201.00   201.00   5.000E-01   9.300E-01   4.235E-04    4.092E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.007    0.000 
149.00   149.00   201.00   201.00   5.000E-01   9.300E-01   4.309E-04    4.037E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.007    0.000 
150.00   150.00   201.00   201.00   5.000E-01   9.300E-01   4.385E-04    3.983E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.007    0.000 
151.00   151.00   201.00   201.00   5.000E-01   9.300E-01   4.463E-04    3.930E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.007    0.000 
152.00   152.00   201.00   201.00   5.000E-01   9.300E-01   4.544E-04    3.878E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.007    0.000 
153.00   153.00   201.00   201.00   5.000E-01   9.300E-01   4.627E-04    3.827E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.006    0.000 
154.00   154.00   201.00   201.00   5.000E-01   9.300E-01   4.713E-04    3.777E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.006    0.000 
155.00   155.00   201.00   201.00   5.000E-01   9.300E-01   4.802E-04    3.728E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.006    0.000 
