 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
150.00   150.00   201.00   201.00   -5.000E-01   4.000E+00   6.386E-04    3.983E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.007    0.000 
151.00   151.00   201.00   201.00   -5.000E-01   4.000E+00   6.538E-04    3.930E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.007    0.000 
152.00   152.00   201.00   201.00   -5.000E-01   4.000E+00   6.692E-04    3.878E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.007    0.000 
153.00   153.00   201.00   201.00   -5.000E-01   4.000E+00   6.850E-04    3.827E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.006    0.000 
154.00   154.00   201.00   201.00   -5.000E-01   4.000E+00   7.011E-04    3.777E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.006    0.000 
155.00   155.00   201.00   201.00   -5.000E-01   4.000E+00   7.175E-04    3.728E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.006    0.000 
156.00   156.00   201.00   201.00   -5.000E-01   4.000E+00   7.341E-04    3.680E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.006    0.000 
157.00   157.00   201.00   201.00   -5.000E-01   4.000E+00   7.509E-04    3.633E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.006    0.000 
158.00   158.00   201.00   201.00   -5.000E-01   4.000E+00   7.680E-04    3.586E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.006    0.000 
159.00   159.00   201.00   201.00   -5.000E-01   4.000E+00   7.853E-04    3.541E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.006    0.000 
160.00   160.00   201.00   201.00   -5.000E-01   4.000E+00   8.028E-04    3.496E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.006    0.000 
161.00   161.00   201.00   201.00   -5.000E-01   4.000E+00   8.205E-04    3.453E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.005    0.000 
162.00   162.00   201.00   201.00   -5.000E-01   4.000E+00   8.382E-04    3.410E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.005    0.000 
163.00   163.00   201.00   201.00   -5.000E-01   4.000E+00   8.562E-04    3.368E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.005    0.000 
164.00   164.00   201.00   201.00   -5.000E-01   4.000E+00   8.742E-04    3.326E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.005    0.000 
165.00   165.00   201.00   201.00   -5.000E-01   4.000E+00   8.923E-04    3.286E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.005    0.000 
166.00   166.00   201.00   201.00   -5.000E-01   4.000E+00   9.105E-04    3.246E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.005    0.000 
167.00   167.00   201.00   201.00   -5.000E-01   4.000E+00   9.288E-04    3.207E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.005    0.000 
168.00   168.00   201.00   201.00   -5.000E-01   4.000E+00   9.471E-04    3.168E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.004    0.000 
169.00   169.00   201.00   201.00   -5.000E-01   4.000E+00   9.655E-04    3.130E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.004    0.000 
170.00   170.00   201.00   201.00   -5.000E-01   4.000E+00   9.837E-04    3.076E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.004    0.000 
171.00   171.00   201.00   201.00   -5.000E-01   4.000E+00   1.002E-03    3.040E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.004    0.000 
172.00   172.00   201.00   201.00   -5.000E-01   4.000E+00   9.662E-04    3.005E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.004    0.000 
173.00   173.00   201.00   201.00   -5.000E-01   4.000E+00   9.840E-04    2.971E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.004    0.000 
174.00   174.00   201.00   201.00   -5.000E-01   4.000E+00   1.002E-03    2.937E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.004    0.000 
175.00   175.00   201.00   201.00   -5.000E-01   4.000E+00   1.020E-03    2.904E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.003    0.000 
176.00   176.00   201.00   201.00   -5.000E-01   4.000E+00   1.038E-03    2.871E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.003    0.000 
177.00   177.00   201.00   201.00   -5.000E-01   4.000E+00   1.057E-03    2.839E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.003    0.000 
178.00   178.00   201.00   201.00   -5.000E-01   4.000E+00   1.077E-03    2.807E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.003    0.000 
179.00   179.00   201.00   201.00   -5.000E-01   4.000E+00   1.098E-03    2.776E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.003    0.000 
180.00   180.00   201.00   201.00   -5.000E-01   4.000E+00   1.119E-03    2.745E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.003    0.000 
181.00   181.00   201.00   201.00   -5.000E-01   4.000E+00   1.143E-03    2.715E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.003    0.000 
182.00   182.00   201.00   201.00   -5.000E-01   4.000E+00   1.168E-03    2.686E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.003    0.000 
183.00   183.00   201.00   201.00   -5.000E-01   4.000E+00   1.196E-03    2.657E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.002    0.000 
184.00   184.00   201.00   201.00   -5.000E-01   4.000E+00   1.226E-03    2.628E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.002    0.000 
185.00   185.00   201.00   201.00   -5.000E-01   4.000E+00   1.260E-03    2.600E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.002    0.000 
186.00   186.00   201.00   201.00   -5.000E-01   4.000E+00   1.298E-03    2.572E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.002    0.000 
187.00   187.00   201.00   201.00   -5.000E-01   4.000E+00   1.341E-03    2.545E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.002    0.000 
188.00   188.00   201.00   201.00   -5.000E-01   4.000E+00   1.390E-03    2.518E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.002    0.000 
189.00   189.00   201.00   201.00   -5.000E-01   4.000E+00   1.445E-03    2.491E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.002    0.000 
190.00   190.00   201.00   201.00   -5.000E-01   4.000E+00   1.509E-03    2.465E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.001    0.000 
191.00   191.00   201.00   201.00   -5.000E-01   4.000E+00   1.583E-03    2.440E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.001    0.000 
192.00   192.00   201.00   201.00   -5.000E-01   4.000E+00   1.670E-03    2.415E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.001    0.000 
193.00   193.00   201.00   201.00   -5.000E-01   4.000E+00   1.772E-03    2.390E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.001    0.000 
194.00   194.00   201.00   201.00   -5.000E-01   4.000E+00   1.893E-03    2.365E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.001    0.000 
195.00   195.00   201.00   201.00   -5.000E-01   4.000E+00   2.037E-03    2.341E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.001    0.000 
196.00   196.00   201.00   201.00   -5.000E-01   4.000E+00   2.213E-03    2.317E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.001    0.000 
197.00   197.00   201.00   201.00   -5.000E-01   4.000E+00   2.430E-03    2.294E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.001    0.000 
198.00   198.00   201.00   201.00   -5.000E-01   4.000E+00   2.702E-03    2.271E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.000    0.000 
199.00   199.00   201.00   201.00   -5.000E-01   4.000E+00   3.050E-03    2.248E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.001    0.000 
200.00   200.00   201.00   201.00   -5.000E-01   4.000E+00   3.661E-03    2.226E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.484      2        1    -0.001    0.000 
