 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
58.00   58.00   201.00   201.00   -1.000E+00   4.000E+00   1.454E-04    1.140E-06     9.976E-01      0.000E+00     0.000E+00     1.743E+00      0      0    -0.969      2        1    -0.019    0.000 
59.00   59.00   201.00   201.00   -1.000E+00   4.000E+00   6.663E-05    1.101E-06     9.972E-01      0.000E+00     0.000E+00     1.544E+00      0      0    -0.969      2        1    -0.018    0.000 
60.00   60.00   201.00   201.00   -1.000E+00   4.000E+00   2.583E-05    1.064E-06     9.968E-01      0.000E+00     0.000E+00     1.311E+00      0      0    -0.969      2        1    -0.018    0.000 
61.00   61.00   201.00   201.00   -1.000E+00   4.000E+00   8.244E-06    1.028E-06     9.958E-01      0.000E+00     0.000E+00     1.021E+00      0      0    -0.969      2        1    -0.018    0.000 
62.00   62.00   201.00   201.00   -1.000E+00   4.000E+00   1.620E-06    9.943E-07     9.928E-01      0.000E+00     0.000E+00     5.934E-01      0      0    -0.969      2        1    -0.018    0.000 
63.00   63.00   201.00   201.00   -1.000E+00   4.000E+00   1.519E-05    9.622E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.018    0.000 
64.00   64.00   201.00   201.00   -1.000E+00   4.000E+00   7.220E-05    9.316E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.018    0.000 
65.00   65.00   201.00   201.00   -1.000E+00   4.000E+00   1.561E-04    9.024E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.018    0.000 
66.00   66.00   201.00   201.00   -1.000E+00   4.000E+00   2.597E-04    8.745E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.018    0.000 
67.00   67.00   201.00   201.00   -1.000E+00   4.000E+00   3.768E-04    8.479E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.018    0.000 
68.00   68.00   201.00   201.00   -1.000E+00   4.000E+00   5.012E-04    8.225E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.017    0.000 
69.00   69.00   201.00   201.00   -1.000E+00   4.000E+00   6.268E-04    7.982E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.017    0.000 
70.00   70.00   201.00   201.00   -1.000E+00   4.000E+00   7.469E-04    7.749E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.017    0.000 
71.00   71.00   201.00   201.00   -1.000E+00   4.000E+00   8.566E-04    7.527E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.017    0.000 
72.00   72.00   201.00   201.00   -1.000E+00   4.000E+00   9.489E-04    7.314E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.017    0.000 
73.00   73.00   201.00   201.00   -1.000E+00   4.000E+00   1.017E-03    7.109E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.017    0.000 
74.00   74.00   201.00   201.00   -1.000E+00   4.000E+00   1.051E-03    6.913E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.017    0.000 
75.00   75.00   201.00   201.00   -1.000E+00   4.000E+00   1.045E-03    6.725E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.017    0.000 
76.00   76.00   201.00   201.00   -1.000E+00   4.000E+00   9.910E-04    6.545E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.017    0.000 
77.00   77.00   201.00   201.00   -1.000E+00   4.000E+00   8.886E-04    6.371E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.016    0.000 
78.00   78.00   201.00   201.00   -1.000E+00   4.000E+00   7.395E-04    6.204E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.016    0.000 
79.00   79.00   201.00   201.00   -1.000E+00   4.000E+00   5.862E-04    6.044E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.016    0.000 
80.00   80.00   201.00   201.00   -1.000E+00   4.000E+00   4.457E-04    5.890E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.016    0.000 
81.00   81.00   201.00   201.00   -1.000E+00   4.000E+00   3.625E-04    5.741E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.016    0.000 
82.00   82.00   201.00   201.00   -1.000E+00   4.000E+00   3.272E-04    5.598E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.016    0.000 
83.00   83.00   201.00   201.00   -1.000E+00   4.000E+00   3.141E-04    5.460E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.016    0.000 
84.00   84.00   201.00   201.00   -1.000E+00   4.000E+00   3.119E-04    5.327E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.016    0.000 
85.00   85.00   201.00   201.00   -1.000E+00   4.000E+00   3.130E-04    5.198E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.015    0.000 
86.00   86.00   201.00   201.00   -1.000E+00   4.000E+00   3.217E-04    5.074E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.015    0.000 
87.00   87.00   201.00   201.00   -1.000E+00   4.000E+00   3.318E-04    4.955E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.015    0.000 
88.00   88.00   201.00   201.00   -1.000E+00   4.000E+00   3.417E-04    4.840E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.015    0.000 
89.00   89.00   201.00   201.00   -1.000E+00   4.000E+00   3.511E-04    4.728E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.015    0.000 
90.00   90.00   201.00   201.00   -1.000E+00   4.000E+00   3.572E-04    4.620E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.015    0.000 
91.00   91.00   201.00   201.00   -1.000E+00   4.000E+00   3.601E-04    4.516E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.015    0.000 
92.00   92.00   201.00   201.00   -1.000E+00   4.000E+00   3.641E-04    4.416E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.015    0.000 
93.00   93.00   201.00   201.00   -1.000E+00   4.000E+00   3.717E-04    4.318E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.014    0.000 
94.00   94.00   201.00   201.00   -1.000E+00   4.000E+00   3.824E-04    4.224E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.014    0.000 
95.00   95.00   201.00   201.00   -1.000E+00   4.000E+00   3.954E-04    4.133E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.014    0.000 
96.00   96.00   201.00   201.00   -1.000E+00   4.000E+00   4.102E-04    4.045E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.014    0.000 
97.00   97.00   201.00   201.00   -1.000E+00   4.000E+00   4.265E-04    3.959E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.014    0.000 
98.00   98.00   201.00   201.00   -1.000E+00   4.000E+00   4.445E-04    3.876E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.014    0.000 
99.00   99.00   201.00   201.00   -1.000E+00   4.000E+00   4.635E-04    3.796E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.014    0.000 
100.00   100.00   201.00   201.00   -1.000E+00   4.000E+00   4.834E-04    3.718E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.014    0.000 
101.00   101.00   201.00   201.00   -1.000E+00   4.000E+00   5.040E-04    3.643E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.013    0.000 
102.00   102.00   201.00   201.00   -1.000E+00   4.000E+00   5.254E-04    3.569E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.013    0.000 
103.00   103.00   201.00   201.00   -1.000E+00   4.000E+00   5.471E-04    3.498E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.013    0.000 
104.00   104.00   201.00   201.00   -1.000E+00   4.000E+00   5.692E-04    3.429E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.013    0.000 
105.00   105.00   201.00   201.00   -1.000E+00   4.000E+00   5.922E-04    3.362E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.013    0.000 
106.00   106.00   201.00   201.00   -1.000E+00   4.000E+00   6.158E-04    3.297E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.013    0.000 
107.00   107.00   201.00   201.00   -1.000E+00   4.000E+00   6.399E-04    3.234E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.013    0.000 
108.00   108.00   201.00   201.00   -1.000E+00   4.000E+00   6.635E-04    3.172E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.013    0.000 
109.00   109.00   201.00   201.00   -1.000E+00   4.000E+00   6.884E-04    3.113E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.012    0.000 
110.00   110.00   201.00   201.00   -1.000E+00   4.000E+00   7.132E-04    3.055E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.012    0.000 
111.00   111.00   201.00   201.00   -1.000E+00   4.000E+00   7.338E-04    2.998E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.012    0.000 
112.00   112.00   201.00   201.00   -1.000E+00   4.000E+00   7.539E-04    2.943E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.012    0.000 
113.00   113.00   201.00   201.00   -1.000E+00   4.000E+00   7.740E-04    2.890E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.012    0.000 
114.00   114.00   201.00   201.00   -1.000E+00   4.000E+00   7.897E-04    2.838E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.012    0.000 
115.00   115.00   201.00   201.00   -1.000E+00   4.000E+00   7.976E-04    2.787E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.012    0.000 
116.00   116.00   201.00   201.00   -1.000E+00   4.000E+00   7.929E-04    2.738E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.011    0.000 
117.00   117.00   201.00   201.00   -1.000E+00   4.000E+00   7.695E-04    2.690E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.011    0.000 
118.00   118.00   201.00   201.00   -1.000E+00   4.000E+00   7.212E-04    2.643E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.011    0.000 
119.00   119.00   201.00   201.00   -1.000E+00   4.000E+00   6.445E-04    2.597E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.011    0.000 
120.00   120.00   201.00   201.00   -1.000E+00   4.000E+00   5.421E-04    2.553E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.011    0.000 
121.00   121.00   201.00   201.00   -1.000E+00   4.000E+00   4.252E-04    2.510E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.011    0.000 
122.00   122.00   201.00   201.00   -1.000E+00   4.000E+00   3.099E-04    2.467E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.011    0.000 
123.00   123.00   201.00   201.00   -1.000E+00   4.000E+00   2.103E-04    2.426E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.011    0.000 
124.00   124.00   201.00   201.00   -1.000E+00   4.000E+00   1.330E-04    2.386E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.010    0.000 
125.00   125.00   201.00   201.00   -1.000E+00   4.000E+00   7.699E-05    2.347E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.010    0.000 
126.00   126.00   201.00   201.00   -1.000E+00   4.000E+00   5.947E-05    2.309E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.010    0.000 
127.00   127.00   201.00   201.00   -1.000E+00   4.000E+00   5.332E-05    2.271E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.010    0.000 
128.00   128.00   201.00   201.00   -1.000E+00   4.000E+00   5.024E-05    2.235E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.010    0.000 
129.00   129.00   201.00   201.00   -1.000E+00   4.000E+00   4.861E-05    2.199E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.010    0.000 
130.00   130.00   201.00   201.00   -1.000E+00   4.000E+00   4.782E-05    2.164E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.010    0.000 
131.00   131.00   201.00   201.00   -1.000E+00   4.000E+00   4.756E-05    2.131E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.009    0.000 
132.00   132.00   201.00   201.00   -1.000E+00   4.000E+00   4.768E-05    2.097E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.009    0.000 
133.00   133.00   201.00   201.00   -1.000E+00   4.000E+00   4.808E-05    2.065E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.009    0.000 
134.00   134.00   201.00   201.00   -1.000E+00   4.000E+00   4.869E-05    2.033E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.009    0.000 
135.00   135.00   201.00   201.00   -1.000E+00   4.000E+00   4.948E-05    2.002E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.009    0.000 
136.00   136.00   201.00   201.00   -1.000E+00   4.000E+00   5.042E-05    1.972E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.009    0.000 
137.00   137.00   201.00   201.00   -1.000E+00   4.000E+00   5.149E-05    1.943E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.009    0.000 
138.00   138.00   201.00   201.00   -1.000E+00   4.000E+00   5.270E-05    1.914E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.008    0.000 
139.00   139.00   201.00   201.00   -1.000E+00   4.000E+00   5.398E-05    1.885E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.008    0.000 
140.00   140.00   201.00   201.00   -1.000E+00   4.000E+00   5.536E-05    1.858E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.008    0.000 
141.00   141.00   201.00   201.00   -1.000E+00   4.000E+00   5.682E-05    1.831E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.008    0.000 
142.00   142.00   201.00   201.00   -1.000E+00   4.000E+00   5.837E-05    1.804E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.008    0.000 
143.00   143.00   201.00   201.00   -1.000E+00   4.000E+00   5.999E-05    1.778E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.008    0.000 
144.00   144.00   201.00   201.00   -1.000E+00   4.000E+00   6.168E-05    1.753E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.008    0.000 
145.00   145.00   201.00   201.00   -1.000E+00   4.000E+00   6.344E-05    1.728E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.008    0.000 
146.00   146.00   201.00   201.00   -1.000E+00   4.000E+00   6.527E-05    1.704E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.007    0.000 
147.00   147.00   201.00   201.00   -1.000E+00   4.000E+00   6.717E-05    1.660E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.007    0.000 
148.00   148.00   201.00   201.00   -1.000E+00   4.000E+00   6.913E-05    1.637E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.007    0.000 
149.00   149.00   201.00   201.00   -1.000E+00   4.000E+00   7.115E-05    1.615E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.007    0.000 
150.00   150.00   201.00   201.00   -1.000E+00   4.000E+00   7.323E-05    1.593E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.007    0.000 
151.00   151.00   201.00   201.00   -1.000E+00   4.000E+00   7.538E-05    1.572E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.007    0.000 
152.00   152.00   201.00   201.00   -1.000E+00   4.000E+00   7.758E-05    1.551E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.007    0.000 
