 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
97.00   98.00   98.00   -1.000E-02   8.000E+00   5.275E-03    5.465E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
98.00   99.00   99.00   -1.000E-02   8.000E+00   5.296E-03    5.352E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
99.00   100.00   100.00   -1.000E-02   8.000E+00   5.324E-03    5.242E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
100.00   101.00   101.00   -1.000E-02   8.000E+00   5.359E-03    5.135E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
101.00   102.00   102.00   -1.000E-02   8.000E+00   5.398E-03    5.031E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.000    0.000 
102.00   103.00   103.00   -1.000E-02   8.000E+00   5.441E-03    4.930E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
103.00   104.00   104.00   -1.000E-02   8.000E+00   5.486E-03    4.833E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.000    0.000 
104.00   105.00   105.00   -1.000E-02   8.000E+00   5.531E-03    4.738E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
105.00   106.00   106.00   -1.000E-02   8.000E+00   5.582E-03    4.646E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
106.00   107.00   107.00   -1.000E-02   8.000E+00   5.637E-03    4.557E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
107.00   108.00   108.00   -1.000E-02   8.000E+00   5.693E-03    4.470E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
108.00   109.00   109.00   -1.000E-02   8.000E+00   5.753E-03    4.385E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
109.00   110.00   110.00   -1.000E-02   8.000E+00   5.816E-03    4.303E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.000    0.000 
110.00   111.00   111.00   -1.000E-02   8.000E+00   5.877E-03    4.224E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.000    0.000 
111.00   112.00   112.00   -1.000E-02   8.000E+00   5.937E-03    4.146E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
112.00   113.00   113.00   -1.000E-02   8.000E+00   5.995E-03    4.070E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.000    0.000 
113.00   114.00   114.00   -1.000E-02   8.000E+00   6.065E-03    3.997E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
114.00   115.00   115.00   -1.000E-02   8.000E+00   6.140E-03    3.925E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
115.00   116.00   116.00   -1.000E-02   8.000E+00   6.215E-03    3.856E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
116.00   117.00   117.00   -1.000E-02   8.000E+00   6.293E-03    3.788E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
117.00   118.00   118.00   -1.000E-02   8.000E+00   6.372E-03    3.722E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
118.00   119.00   119.00   -1.000E-02   8.000E+00   6.452E-03    3.658E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.000    0.000 
119.00   120.00   120.00   -1.000E-02   8.000E+00   6.533E-03    3.595E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.000    0.000 
120.00   121.00   121.00   -1.000E-02   8.000E+00   6.615E-03    3.534E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
121.00   122.00   122.00   -1.000E-02   8.000E+00   6.700E-03    3.474E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
