 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
11.00   1000.1   1000.1   2.000E-02   1.000E-03   2.769E+01    1.329E-08     3.016E-01      0.000E+00     0.000E+00     6.092E-03      1      1    1.225      3        1    -0.022    0.000 
12.00   1000.1   1000.1   2.000E-02   1.000E-03   2.675E+01    1.118E-08     3.010E-01      0.000E+00     0.000E+00     6.087E-03      1      1    1.225      3        1    -0.022    0.000 
13.00   1000.1   1000.1   2.000E-02   1.000E-03   2.602E+01    9.534E-09     3.003E-01      0.000E+00     0.000E+00     6.081E-03      1      1    1.225      3        1    -0.022    0.000 
14.00   1000.1   1000.1   2.000E-02   1.000E-03   2.542E+01    8.222E-09     2.995E-01      0.000E+00     0.000E+00     6.074E-03      1      1    1.225      3        1    -0.022    0.000 
15.00   1000.1   1000.1   2.000E-02   1.000E-03   2.489E+01    7.161E-09     2.987E-01      0.000E+00     0.000E+00     6.067E-03      1      1    1.225      3        1    -0.022    0.000 
16.00   1000.1   1000.1   2.000E-02   1.000E-03   2.440E+01    6.290E-09     2.978E-01      0.000E+00     0.000E+00     6.059E-03      1      1    1.225      3        1    -0.022    0.000 
17.00   1000.1   1000.1   2.000E-02   1.000E-03   2.393E+01    5.568E-09     2.969E-01      0.000E+00     0.000E+00     6.051E-03      1      1    1.225      3        1    -0.022    0.000 
18.00   1000.1   1000.1   2.000E-02   1.000E-03   2.347E+01    4.962E-09     2.959E-01      0.000E+00     0.000E+00     6.042E-03      1      1    1.225      3        1    -0.022    0.000 
19.00   1000.1   1000.1   2.000E-02   1.000E-03   2.302E+01    4.449E-09     2.948E-01      0.000E+00     0.000E+00     6.033E-03      1      1    1.225      3        1    -0.022    0.000 
20.00   1000.1   1000.1   2.000E-02   1.000E-03   2.255E+01    4.010E-09     2.936E-01      0.000E+00     0.000E+00     6.023E-03      1      1    1.225      3        1    -0.022    0.000 
21.00   1000.1   1000.1   2.000E-02   1.000E-03   2.208E+01    3.633E-09     2.924E-01      0.000E+00     0.000E+00     6.013E-03      1      1    1.225      3        1    -0.022    0.000 
22.00   1000.1   1000.1   2.000E-02   1.000E-03   2.159E+01    3.306E-09     2.911E-01      0.000E+00     0.000E+00     6.002E-03      1      1    1.225      3        1    -0.022    0.000 
23.00   1000.1   1000.1   2.000E-02   1.000E-03   2.109E+01    3.021E-09     2.898E-01      0.000E+00     0.000E+00     5.990E-03      1      1    1.225      3        1    -0.022    0.000 
24.00   1000.1   1000.1   2.000E-02   1.000E-03   2.057E+01    2.771E-09     2.883E-01      0.000E+00     0.000E+00     5.978E-03      1      1    1.225      3        1    -0.022    0.000 
25.00   1000.1   1000.1   2.000E-02   1.000E-03   2.003E+01    2.550E-09     2.868E-01      0.000E+00     0.000E+00     5.966E-03      1      1    1.225      3        1    -0.022    0.000 
26.00   1000.1   1000.1   2.000E-02   1.000E-03   1.947E+01    2.355E-09     2.852E-01      0.000E+00     0.000E+00     5.952E-03      1      1    1.225      3        1    -0.022    0.000 
27.00   1000.1   1000.1   2.000E-02   1.000E-03   1.889E+01    2.180E-09     2.835E-01      0.000E+00     0.000E+00     5.938E-03      1      1    1.225      3        1    -0.022    0.000 
28.00   1000.1   1000.1   2.000E-02   1.000E-03   1.831E+01    2.025E-09     2.818E-01      0.000E+00     0.000E+00     5.924E-03      1      1    1.225      3        1    -0.022    0.000 
29.00   1000.1   1000.1   2.000E-02   1.000E-03   1.770E+01    1.885E-09     2.799E-01      0.000E+00     0.000E+00     5.908E-03      1      1    1.225      3        1    -0.022    0.000 
30.00   1000.1   1000.1   2.000E-02   1.000E-03   1.707E+01    1.759E-09     2.779E-01      0.000E+00     0.000E+00     5.892E-03      1      1    1.225      3        1    -0.022    0.000 
31.00   1000.1   1000.1   2.000E-02   1.000E-03   1.643E+01    1.645E-09     2.759E-01      0.000E+00     0.000E+00     5.876E-03      1      1    1.225      3        1    -0.022    0.000 
