 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
43.00   1000.1   1000.1   1.000E-02   2.000E-04   2.370E+01    2.106E-10     7.374E-02      0.000E+00     0.000E+00     4.593E-03      1      1    1.370      3        1    -0.022    0.000 
44.00   1000.1   1000.1   1.000E-02   2.000E-04   2.028E+01    2.009E-10     7.227E-02      0.000E+00     0.000E+00     4.586E-03      1      1    1.370      3        1    -0.022    0.000 
45.00   1000.1   1000.1   1.000E-02   2.000E-04   1.528E+01    1.919E-10     7.074E-02      0.000E+00     0.000E+00     4.578E-03      1      1    1.370      3        1    -0.022    0.000 
46.00   1000.1   1000.1   1.000E-02   2.000E-04   1.046E+01    1.834E-10     6.913E-02      0.000E+00     0.000E+00     4.571E-03      1      1    1.370      3        1    -0.022    0.000 
47.00   1000.1   1000.1   1.000E-02   2.000E-04   6.905E+00    1.755E-10     6.743E-02      0.000E+00     0.000E+00     4.562E-03      1      1    1.370      3        1    -0.022    0.000 
48.00   1000.1   1000.1   1.000E-02   2.000E-04   4.313E+00    1.681E-10     6.564E-02      0.000E+00     0.000E+00     4.554E-03      1      1    1.370      3        1    -0.022    0.000 
49.00   1000.1   1000.1   1.000E-02   2.000E-04   2.668E+00    1.612E-10     6.375E-02      0.000E+00     0.000E+00     4.544E-03      1      1    1.370      3        1    -0.022    0.000 
50.00   1000.1   1000.1   1.000E-02   2.000E-04   1.564E+00    1.546E-10     6.175E-02      0.000E+00     0.000E+00     4.535E-03      1      1    1.370      3        1    -0.022    0.000 
51.00   1000.1   1000.1   1.000E-02   2.000E-04   8.752E-01    1.485E-10     5.963E-02      0.000E+00     0.000E+00     4.524E-03      1      1    1.370      3        1    -0.022    0.000 
52.00   1000.1   1000.1   1.000E-02   2.000E-04   4.697E-01    1.427E-10     5.736E-02      0.000E+00     0.000E+00     4.514E-03      1      1    1.370      3        1    -0.022    0.000 
53.00   1000.1   1000.1   1.000E-02   2.000E-04   2.428E-01    1.372E-10     5.494E-02      0.000E+00     0.000E+00     4.502E-03      1      1    1.370      3        1    -0.022    0.000 
54.00   1000.1   1000.1   1.000E-02   2.000E-04   1.211E-01    1.320E-10     5.234E-02      0.000E+00     0.000E+00     4.490E-03      1      1    1.370      3        1    -0.022    0.000 
55.00   1000.1   1000.1   1.000E-02   2.000E-04   5.840E-02    1.272E-10     4.952E-02      0.000E+00     0.000E+00     4.476E-03      1      1    1.370      3        1    -0.022    0.000 
56.00   1000.1   1000.1   1.000E-02   2.000E-04   2.724E-02    1.225E-10     4.645E-02      0.000E+00     0.000E+00     4.462E-03      1      1    1.370      3        1    -0.022    0.000 
57.00   1000.1   1000.1   1.000E-02   2.000E-04   1.226E-02    1.182E-10     4.306E-02      0.000E+00     0.000E+00     4.446E-03      1      1    1.370      3        1    -0.022    0.000 
58.00   1000.1   1000.1   1.000E-02   2.000E-04   5.316E-03    1.140E-10     3.926E-02      0.000E+00     0.000E+00     4.429E-03      1      1    1.370      3        1    -0.022    0.000 
59.00   1000.1   1000.1   1.000E-02   2.000E-04   2.205E-03    1.101E-10     3.493E-02      0.000E+00     0.000E+00     4.409E-03      1      1    1.370      3        1    -0.022    0.000 
60.00   1000.1   1000.1   1.000E-02   2.000E-04   8.666E-04    1.064E-10     2.980E-02      0.000E+00     0.000E+00     4.385E-03      1      1    1.370      3        1    -0.022    0.000 
61.00   1000.1   1000.1   1.000E-02   2.000E-04   3.143E-04    1.028E-10     2.333E-02      0.000E+00     0.000E+00     4.356E-03      1      1    1.370      3        1    -0.022    0.000 
62.00   1000.1   1000.1   1.000E-02   2.000E-04   9.584E-05    9.943E-11     1.366E-02      0.000E+00     0.000E+00     4.314E-03      1      1    1.370      3        1    -0.022    0.000 
63.00   1000.1   1000.1   1.000E-02   2.000E-04   7.866E-02    9.622E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
64.00   1000.1   1000.1   1.000E-02   2.000E-04   1.660E-01    9.316E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
65.00   1000.1   1000.1   1.000E-02   2.000E-04   1.881E-01    9.024E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
66.00   1000.1   1000.1   1.000E-02   2.000E-04   1.830E-01    8.745E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
67.00   1000.1   1000.1   1.000E-02   2.000E-04   1.673E-01    8.479E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
68.00   1000.1   1000.1   1.000E-02   2.000E-04   1.476E-01    8.225E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
69.00   1000.1   1000.1   1.000E-02   2.000E-04   1.280E-01    7.982E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
70.00   1000.1   1000.1   1.000E-02   2.000E-04   1.093E-01    7.749E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
71.00   1000.1   1000.1   1.000E-02   2.000E-04   9.192E-02    7.527E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
72.00   1000.1   1000.1   1.000E-02   2.000E-04   7.609E-02    7.314E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
73.00   1000.1   1000.1   1.000E-02   2.000E-04   6.188E-02    7.109E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
74.00   1000.1   1000.1   1.000E-02   2.000E-04   4.923E-02    6.913E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
75.00   1000.1   1000.1   1.000E-02   2.000E-04   3.819E-02    6.725E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
76.00   1000.1   1000.1   1.000E-02   2.000E-04   2.878E-02    6.545E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
77.00   1000.1   1000.1   1.000E-02   2.000E-04   2.096E-02    6.371E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
78.00   1000.1   1000.1   1.000E-02   2.000E-04   1.463E-02    6.204E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
79.00   1000.1   1000.1   1.000E-02   2.000E-04   1.007E-02    6.044E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
80.00   1000.1   1000.1   1.000E-02   2.000E-04   6.847E-03    5.890E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
81.00   1000.1   1000.1   1.000E-02   2.000E-04   5.008E-03    5.741E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
82.00   1000.1   1000.1   1.000E-02   2.000E-04   4.033E-03    5.598E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
83.00   1000.1   1000.1   1.000E-02   2.000E-04   3.445E-03    5.460E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
84.00   1000.1   1000.1   1.000E-02   2.000E-04   3.044E-03    5.327E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
85.00   1000.1   1000.1   1.000E-02   2.000E-04   2.745E-03    5.198E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
86.00   1000.1   1000.1   1.000E-02   2.000E-04   2.518E-03    5.074E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
87.00   1000.1   1000.1   1.000E-02   2.000E-04   2.323E-03    4.955E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
88.00   1000.1   1000.1   1.000E-02   2.000E-04   2.144E-03    4.840E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
89.00   1000.1   1000.1   1.000E-02   2.000E-04   1.979E-03    4.728E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
90.00   1000.1   1000.1   1.000E-02   2.000E-04   1.813E-03    4.620E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
91.00   1000.1   1000.1   1.000E-02   2.000E-04   1.652E-03    4.516E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
92.00   1000.1   1000.1   1.000E-02   2.000E-04   1.513E-03    4.416E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
93.00   1000.1   1000.1   1.000E-02   2.000E-04   1.403E-03    4.318E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
94.00   1000.1   1000.1   1.000E-02   2.000E-04   1.313E-03    4.224E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
95.00   1000.1   1000.1   1.000E-02   2.000E-04   1.238E-03    4.133E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
96.00   1000.1   1000.1   1.000E-02   2.000E-04   1.173E-03    4.045E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
97.00   1000.1   1000.1   1.000E-02   2.000E-04   1.117E-03    3.959E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
98.00   1000.1   1000.1   1.000E-02   2.000E-04   1.068E-03    3.876E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
